date,areaName,areaCode,vaccinationsAgeDemographics
2023-04-27,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 51355.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 6667.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 7.584}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 1127.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 159.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.439}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 1858.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 230.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.95}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 21655.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2885.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.115}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 48370.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 6278.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 21.512}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 26715.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3393.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 32.748}]"
2023-04-26,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 44688.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 8704.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 6.599}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 968.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 245.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.377}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 1628.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 354.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.832}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 18770.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3608.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 13.101}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 42092.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 8105.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 18.72}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 23322.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 4497.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 28.589}]"
2023-04-25,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 35984.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 6555.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 5.314}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 723.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 180.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.282}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 1274.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 305.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.651}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 15162.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2717.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 10.583}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 33987.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 6070.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.115}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 18825.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3353.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 23.076}]"
2023-04-24,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 29429.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3299.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 4.346}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 543.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 26.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.212}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 969.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 59.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.495}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 12445.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 1431.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 8.686}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 27917.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3214.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 12.416}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 15472.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 1783.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 18.966}]"
2023-04-23,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 26130.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 99.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.859}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 517.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.201}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 910.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 4.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.465}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 11014.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 21.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 7.687}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 24703.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 95.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 10.986}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 13689.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 74.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 16.78}]"
2023-04-22,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 26031.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3047.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.844}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 517.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 65.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.201}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 906.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 117.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.463}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 10993.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 1252.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 7.673}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 24608.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2865.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 10.944}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 13615.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 1613.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 16.69}]"
2023-04-21,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 22984.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2331.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.394}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 452.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 40.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.176}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 789.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 63.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.403}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 9741.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 960.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 6.799}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 21743.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2228.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 9.67}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 12002.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 1268.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 14.712}]"
2023-04-20,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 20653.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 4404.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.05}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 412.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 127.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.161}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 726.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 228.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.371}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 8781.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 1844.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 6.129}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 19515.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 4049.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 8.679}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 10734.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2205.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 13.158}]"
2023-04-19,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 16249.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 5965.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 2.4}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 285.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 123.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.111}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 498.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 224.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.255}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6937.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2629.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 4.842}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 15466.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 5618.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 6.878}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 8529.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2989.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 10.455}]"
2023-04-18,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 10284.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 5016.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.519}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 162.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 68.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.063}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 274.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 125.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.14}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 4308.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2120.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.007}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 9848.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 4823.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 4.38}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 5540.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2703.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 6.791}]"
